conceptType,conceptUri,iscoGroup,preferredLabel,altLabels,hiddenLabels,status,modifiedDate,regulatedProfessionNote,scopeNote,definition,inScheme,description,code,naceCode
Occupation,http://data.europa.eu/esco/occupation/02609ece-cea3-43fa-bf38-b6fb821f28b2,1439,administrator agenție de turism turoperatoare,"manager pachete turistice
manager agenții de turism touroperatoare",,released,2024-02-23T08:19:23.514Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations",Administratorii agențiilor de turism touroperatoare sunt responsabili cu gestionarea angajaților și a activităților din cadrul operatorilor de turism cu privire la organizarea de pachete de servicii turistice și alte servicii turistice.,1439.7,"http://data.europa.eu/ux2/nace2.1/799,
http://data.europa.eu/ux2/nace2.1/7912"
Occupation,http://data.europa.eu/esco/occupation/026401a9-7d56-4d7b-8052-38985ddbeafa,6123,apicultor/apicultoare,"apicultor
lucrătoare calificată în apicultură
lucrător calificat în apicultură
crescătoare de albine
apicultoare
crescător de albine",,released,2024-02-23T08:35:21.128Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations",Apicultorii supraveghează producția și îngrijirea de zi cu zi a albinelor. Mențin sănătatea și bunăstarea albinelor.,6123.1,http://data.europa.eu/ux2/nace2.1/0148
Occupation,http://data.europa.eu/esco/occupation/0264b794-3771-47aa-a675-78bf13b62ee7,3342,asistent juridic-administrativ,"asistent notarial/asistentă notarială
asistent notarial
asistentă notarială",,released,2024-01-26T14:54:54.775Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Asistenții juridic-administrativi desfășoară activitățile administrative zilnice ale întreprinderilor, birourilor notarilor publici și ale întreprinderilor. Desfășoară activități cum ar fi întocmirea de e-mailuri, preluarea apelurilor telefonice și tehnoredactarea/dactilografierea. Combină aceste activități cu cunoștințe specifice și cu înțelegerea procedurilor și a codurilor gestionate în domeniul afacerilor juridice.",3342.2,"http://data.europa.eu/ux2/nace2.1/691,
http://data.europa.eu/ux2/nace2.1/8411,
http://data.europa.eu/ux2/nace2.1/701"
Occupation,http://data.europa.eu/esco/occupation/026a5233-cad9-4b1d-8852-22c2685ab34e,3134,tehnician sistem de pompare rafinarie,pompagiu rafinărie,,released,2025-06-25T07:45:00.959Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Tehnicienii de sisteme de pompare rafinarie operează pompe care mențin buna circulație a produselor derivate din petrol și a produselor derivate. Monitorizează debitul din conducte la rafinărie și testează echipamentul pentru a asigura întreruperi minime. Pompagii de rafinărie lucrează dintr-o cameră de control cu grad înalt de automatizare, unde aceștia comunică cu alți lucrători pentru a coordona activitățile pompei. Pompagii de rafinărie efectuează lucrări minore de reparații și întreținere și raportează, după caz.",3134.4,http://data.europa.eu/ux2/nace2.1/192
Occupation,http://data.europa.eu/esco/occupation/029a5b78-4d1c-4cf9-a2d2-bb8d8729b8a3,8153,confecționer îmbrăcăminte de protecție/confecționeră îmbrăcăminte de protecție,"operator la confecționarea industrială a articolelor de sport și protecție, din piele și înlocuitori
producătoare haine de lucru
producător haine de lucru
confecționeră îmbrăcăminte de protecție
operatoare la confecționarea echipamentelor individuale de protecție
confecționer îmbrăcăminte de protecție
operator la confecționarea echipamentelor individuale de protecție",,released,2024-01-26T16:06:17.964Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Confecționerii de îmbrăcăminte de protecție realizează echipamente de protecție individuală (EPI) din materiale textile. Aceștia produc articole de îmbrăcăminte rezistente la diferite pericole (de exemplu, termice, fizice, electrice, biologice și chimice etc.), îmbrăcăminte de încălzire cu vizibilitate ridicată, îmbrăcăminte de protecție împotriva condițiilor de răcoare, frig, precipitații, a radiațiilor solare ultraviolete etc. Aceștia respectă standarde și evaluează îndeplinirea cerințelor.",8153.1.5,http://data.europa.eu/ux2/nace2.1/142
Occupation,http://data.europa.eu/esco/occupation/02b5b7b0-b856-4ac7-924c-8c35c7880b2a,8122,operator mașina acoperire metale,"galvanizator
acoperitor metale
emailator
operator acoperiri metalice
operator acoperiri metalice (zincare)
acoperitoare metale",,released,2025-04-11T13:56:24.722Z,http://data.europa.eu/esco/regulated-professions/regulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Operatorii de mașina acoperire metale instalează și supraveghează mașini de acoperire de metale care aplică pe produse metalice un strat subțire de material precum lacul, emailul, cuprul, nichelul, zincul, cadmiul, cromul sau alte straturi metalice pentru a proteja sau a decora suprafețele produselor metalice. Aceștia rulează toate stațiile mecanizate de acoperire pe mai multe materiale de acoperire.",8122.3,http://data.europa.eu/ux2/nace2.1/2551
Occupation,http://data.europa.eu/esco/occupation/02bd7cac-8263-4425-b03d-19001ffe8787,6221,responsabil stație reproducere în acvacultură,"piscicultor
lucrător în culturi acvatice
lucrătoare în culturi acvatice",,released,2024-01-23T13:38:55.829Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Responsabilii de stație reproducere în acvacultură planifică, controlează și coordonează producția în cadrul unor operațiuni de acvacultură la scară largă pentru a crește pești și crustacee, dezvoltând strategii de reproducere a acvaculturii prin diverse tipuri de tehnici de depunere a icrelor. Controlează reproducerea și etapele timpurii ale ciclului de viață pentru speciile cultivate. Supraveghează tehnicile de incubare, hrănire timpurie și creștere ale speciilor cultivate.",6221.3,http://data.europa.eu/ux2/nace2.1/032
Occupation,http://data.europa.eu/esco/occupation/02d4f153-8e43-444d-8bd4-8171d49eab12,7223,mecanic calificat angrenaje,"tehniciană angrenaje
tehnician angrenaje",,released,2024-01-16T16:15:45.415Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations",Mecanicii calificați de angrenaje confecționează piese de precizie pentru angrenaje și alte elemente de acționare. Folosesc o varietate de mașini-unelte.,7223.8,http://data.europa.eu/ux2/nace2.1/2815
Occupation,http://data.europa.eu/esco/occupation/02e19186-458f-40eb-9e78-31c656d12ac7,1411,manager recepție,"șefă de recepție hotel
șef de recepție hotel
șefă recepție hotel
șef recepție hotel",,released,2024-01-23T10:54:41.155Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Managerii de recepție  răspund de gestionarea și coordonarea unei echipe de angajați la serviciile de recepție, de rezervări, de curățenie și de întreținere.",1411.3,http://data.europa.eu/ux2/nace2.1/551
Occupation,http://data.europa.eu/esco/occupation/02e94cd6-8e6d-4e9b-b695-edb460c70528,7316,pictor pe ceramică/pictoriță pe ceramică,"pictor pe ceramică
pictoriță pe ceramică",,released,2024-01-26T15:04:32.342Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Pictorii pe ceramică concep și creează artă vizuală pe suprafețe și obiecte ceramice, cum ar fi dalele, sculpturile, articolele de masă și ceramica. Folosesc o varietate de tehnici pentru a produce ilustrații decorative de la tehnica pe bază de șablon la desenul liber.",7316.1.1,"http://data.europa.eu/ux2/nace2.1/2345,
http://data.europa.eu/ux2/nace2.1/2341"
Occupation,http://data.europa.eu/esco/occupation/02eb0ae6-ecdd-4602-9c8e-60ffe6dbe1e2,2153,inginer telecomunicații,"inginer în domeniul telecomunicaţiilor
inginer transmisii
inginer comunicaţii
ingineră telecom
ingineră în domeniul telecomunicaţiilor
inginer sisteme informatice
tehnolog telecomunicaţii
inginer telecomunicaţii
inginer/ă telecom
ingineră telecomunicații
proiectant comunicaţii
proiectant telecomunicaţii
ingineri telecomunicaţii
inginer radio
inginer difuzări radio
inginer telecom",,released,2024-01-26T11:25:53.84Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Inginerii în telecomunicații proiectează, construiesc, testează și întrețin sisteme și rețele de telecomunicații, de exemplu, echipamente radio și de radiodifuziune. Analizează nevoile și cerințele clienților, se asigură că echipamentele respectă reglementările, întocmesc și prezintă rapoarte și propuneri privind problemele legate de telecomunicații. Inginerii în domeniul telecomunicațiilor proiectează și supraveghează furnizarea de servicii în toate fazele sale, supraveghind instalarea și utilizarea echipamentelor și instalațiilor de telecomunicații, pregătind documentația și instruind personalul întreprinderii după instalarea noilor echipamente.",2153.1,"http://data.europa.eu/ux2/nace2.1/62,
http://data.europa.eu/ux2/nace2.1/7112,
http://data.europa.eu/ux2/nace2.1/712,
http://data.europa.eu/ux2/nace2.1/61,
http://data.europa.eu/ux2/nace2.1/263"
Occupation,http://data.europa.eu/esco/occupation/02f1ae71-f89c-47b7-af2c-50d7ab1d9b8a,2352,cadru didactic în Programul „A doua șansă”,"învățător în Programul „A doua șansă”
învățătoare în Programul „A doua șansă”
profesor de alfabetizare și matematică pentru adulți
profesor în Programul „A doua șansă”/cadru didactic în alfabetizarea adulților
profesor abilități pentru viață
profesor în Programul „A doua șansă”
profesoară în Programul „A doua șansă”
profesor de alfabetizare a adulților",,released,2023-12-21T09:40:05.871Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Cadrele didactice în Programul „A doua șansă” îi învață pe elevii adulți, inclusiv imigranții recenți și persoanele care au abandonat școala, să scrie și să citească, de obicei la nivel de școală primară. Cadrele didactice în Programul „A doua șansă” implică elevii în planificarea și realizarea activităților lor de lectură, îi evaluează individual prin teme și examene.",2352.1.1,http://data.europa.eu/ux2/nace2.1/8559
Occupation,http://data.europa.eu/esco/occupation/02f26b2f-879c-4811-8381-65e8dd3f4a16,1321,manager calitate încălțăminte,"director control de calitate încălțăminte
director asigurarea calității încălțăminte",,released,2024-01-26T16:58:41.435Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Managerii de calitate încălțăminte pun în aplicare, gestionează și promovează sistemele de calitate din cadrul întreprinderii, utilizând instrumente și metodologii adecvate bazate pe standarde naționale, internaționale sau la nivel de întreprindere. Răspund de stabilirea cerințelor și obiectivelor, precum și de întocmirea documentelor. Analizează plângerile și promovează și coordonează măsuri corective și preventive. Promovează o comunicare internă și externă eficientă și asigură satisfacerea cerințelor consumatorilor. Răspund de definirea instrumentelor de monitorizare și control al sistemelor de calitate, și anume auditul intern sau extern, și participă la auditul intern.",1321.2.2.1,http://data.europa.eu/ux2/nace2.1/152
